Fecha,Equipo_Local,Equipo_Visitante,Torneo,Goles_Local,Goles_Visitante,Resultado_Real,Prediccion,Prediccion_Correcta,Prob_Derrota,Prob_Empate,Prob_Victoria,Forma_Local_Pts,Forma_Visit_Pts,Dif_Forma_Pts,H2H_Victorias,H2H_Empates,H2H_Derrotas,Campo_Neutral,Tipo_Torneo,Año,Mes,Conjunto_ML,Modelo
2018-06-25,Saudi Arabia,Egypt,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.6144,0.2135,0.1721,0,2,-2,1,1,4,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-25,Spain,Morocco,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.1809,0.1876,0.6315,11,7,4,2,0,0,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-25,Iran,Portugal,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.5528,0.204,0.2432,9,9,0,0,0,2,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-26,Denmark,France,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.5383,0.1869,0.2748,9,13,-4,3,0,7,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-26,Australia,Peru,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.3477,0.1958,0.4564,8,7,1,0,0,0,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-26,Iceland,Croatia,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.6348,0.2206,0.1446,2,12,-10,1,1,4,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-26,Nigeria,Argentina,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.4762,0.2635,0.2603,4,7,-3,2,1,5,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-27,South Korea,Germany,FIFA World Cup,2.0,0.0,Victoria,Derrota,0,0.5557,0.1799,0.2644,1,6,-5,1,0,2,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-27,Mexico,Sweden,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.391,0.3056,0.3034,10,5,5,2,3,4,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-27,Serbia,Brazil,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.6275,0.2049,0.1676,9,13,-4,0,1,3,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-27,Switzerland,Costa Rica,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.184,0.1685,0.6475,11,3,8,1,0,1,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-28,Japan,Poland,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2403,0.1925,0.5673,7,7,0,2,0,0,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-28,Senegal,Colombia,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4716,0.2275,0.3009,8,8,0,0,1,1,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-28,Panama,Tunisia,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3715,0.2103,0.4181,4,2,2,0,0,0,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-28,England,Belgium,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.1818,0.2495,0.5687,13,13,0,6,4,0,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-30,France,Argentina,FIFA World Cup,4.0,3.0,Victoria,Victoria,1,0.3165,0.2882,0.3953,11,7,4,2,3,5,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-06-30,Uruguay,Portugal,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3035,0.2867,0.4099,15,9,6,0,1,1,1,World Cup,2018,6,Prueba,Gradient Boosting
2018-07-01,Russia,Spain,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4223,0.2864,0.2913,7,9,-2,1,4,5,0,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-01,Croatia,Denmark,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3518,0.2624,0.3858,12,9,3,2,1,2,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-02,Brazil,Mexico,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1767,0.1594,0.6639,13,9,4,5,1,4,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-02,Belgium,Japan,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.3052,0.1829,0.512,15,7,8,1,2,2,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-03,Sweden,Switzerland,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.3507,0.2743,0.3749,8,9,-1,3,4,3,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-03,Colombia,England,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.5642,0.2485,0.1873,8,12,-4,0,2,3,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-06,Uruguay,France,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.1684,0.3335,0.4981,15,11,4,3,4,1,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-06,Brazil,Belgium,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.195,0.1342,0.6708,13,15,-2,3,0,1,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-07,Sweden,England,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.3157,0.3219,0.3623,10,10,0,3,5,2,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-07,Russia,Croatia,FIFA World Cup,2.0,2.0,Empate,Derrota,0,0.4185,0.2729,0.3086,8,13,-5,0,2,1,0,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-10,France,Belgium,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2658,0.2593,0.4749,13,15,-2,5,3,2,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-11,Croatia,England,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4498,0.2966,0.2535,11,10,1,2,1,4,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-14,Belgium,England,FIFA World Cup,2.0,0.0,Victoria,Derrota,0,0.6088,0.2418,0.1495,12,7,5,1,4,5,1,World Cup,2018,7,Prueba,Gradient Boosting
2018-07-15,France,Croatia,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.1965,0.255,0.5486,13,11,2,3,2,0,1,World Cup,2018,7,Prueba,Gradient Boosting
2022-11-20,Qatar,Ecuador,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.1841,0.2227,0.5932,13,7,6,1,1,1,0,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-21,Senegal,Netherlands,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.4693,0.1988,0.3319,6,13,-7,0,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-21,England,Iran,FIFA World Cup,6.0,2.0,Victoria,Derrota,0,0.5172,0.1725,0.3103,3,7,-4,0,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-21,United States,Wales,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2042,0.1536,0.6422,6,1,5,1,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-22,Argentina,Saudi Arabia,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.0862,0.1556,0.7582,15,6,9,2,2,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-22,Mexico,Poland,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3364,0.2798,0.3838,6,7,-1,3,3,3,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-22,Denmark,Tunisia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3333,0.1968,0.47,9,12,-3,1,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-22,France,Australia,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.2835,0.2387,0.4778,5,13,-8,3,1,1,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-23,Spain,Costa Rica,FIFA World Cup,7.0,0.0,Victoria,Victoria,1,0.2406,0.1987,0.5607,12,13,-1,2,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-23,Germany,Japan,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3337,0.2109,0.4554,8,8,0,1,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-23,Belgium,Canada,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2254,0.1859,0.5887,7,7,0,2,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-23,Morocco,Croatia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3911,0.1885,0.4203,13,15,-2,0,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-24,Switzerland,Cameroon,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2531,0.1914,0.5555,9,5,4,0,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-24,Brazil,Serbia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1591,0.1056,0.7353,15,13,2,4,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-24,Uruguay,South Korea,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1486,0.2738,0.5776,10,10,0,6,1,1,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-24,Portugal,Ghana,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.1542,0.1391,0.7066,9,7,2,1,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-25,Qatar,Senegal,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.2455,0.171,0.5834,12,5,7,0,0,0,0,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-25,Netherlands,Ecuador,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.178,0.2321,0.5899,13,9,4,1,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-25,Wales,Iran,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2766,0.2045,0.5189,2,7,-5,1,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-25,England,United States,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2565,0.2846,0.4589,5,6,-1,8,1,1,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-26,Argentina,Mexico,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.0861,0.1012,0.8127,12,7,5,7,3,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-26,Poland,Saudi Arabia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2115,0.1856,0.6029,7,8,-1,4,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-26,France,Denmark,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2792,0.2328,0.488,7,7,0,6,1,3,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-26,Tunisia,Australia,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2836,0.2201,0.4963,10,10,0,1,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-27,Japan,Costa Rica,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.116,0.1448,0.7392,10,10,0,3,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-27,Spain,Germany,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2291,0.2318,0.5391,12,7,5,4,4,2,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-27,Belgium,Morocco,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2702,0.2584,0.4714,9,11,-2,2,0,1,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-27,Croatia,Canada,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.2115,0.2049,0.5836,13,7,6,0,0,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-28,Cameroon,Serbia,FIFA World Cup,3.0,3.0,Empate,Derrota,0,0.5232,0.1988,0.278,2,10,-8,0,0,1,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-28,Brazil,Switzerland,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2465,0.1535,0.6,15,12,3,3,4,2,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-28,South Korea,Ghana,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.3549,0.2187,0.4264,8,7,1,3,0,3,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-28,Portugal,Uruguay,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.3579,0.2705,0.3715,9,8,1,1,1,1,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-29,Qatar,Netherlands,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.4619,0.1839,0.3543,9,13,-4,0,0,0,0,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-29,Ecuador,Senegal,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.5293,0.1921,0.2786,7,8,-1,0,0,2,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-29,Iran,United States,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2562,0.2123,0.5315,7,4,3,1,1,0,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-29,Wales,England,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.628,0.1876,0.1844,1,5,-4,1,1,8,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-30,Poland,Argentina,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.442,0.2996,0.2584,10,12,-2,3,1,6,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-30,Saudi Arabia,Mexico,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.5335,0.2131,0.2534,7,4,3,0,1,4,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-30,Australia,Denmark,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.465,0.222,0.3129,10,7,3,1,1,2,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-11-30,Tunisia,France,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.5506,0.2243,0.2251,7,9,-2,0,2,2,1,World Cup,2022,11,Prueba,Gradient Boosting
2022-12-01,Croatia,Belgium,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2693,0.2433,0.4875,13,6,7,3,2,3,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-01,Canada,Morocco,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.4658,0.2848,0.2494,4,11,-7,0,1,2,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-01,Japan,Spain,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.5533,0.1769,0.2698,7,10,-3,0,0,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-01,Costa Rica,Germany,FIFA World Cup,2.0,4.0,Derrota,Derrota,1,0.497,0.1829,0.3202,10,5,5,0,0,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-02,Cameroon,Brazil,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.7041,0.1781,0.1179,3,15,-12,1,0,5,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-02,Serbia,Switzerland,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.3359,0.1947,0.4694,10,9,1,1,3,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-02,South Korea,Portugal,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4074,0.1986,0.394,8,12,-4,1,0,0,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-02,Ghana,Uruguay,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.4277,0.2157,0.3566,9,7,2,0,1,0,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-03,Netherlands,United States,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.197,0.2257,0.5773,13,6,7,4,0,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-03,Argentina,Australia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2699,0.1451,0.585,12,12,0,5,1,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-04,France,Poland,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.3157,0.2535,0.4309,9,10,-1,4,4,2,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-04,England,Senegal,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.3995,0.1873,0.4132,8,10,-2,0,0,0,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-05,Japan,Croatia,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4392,0.2444,0.3163,7,11,-4,1,1,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-05,Brazil,South Korea,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.1684,0.1242,0.7074,12,10,2,6,0,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-06,Morocco,Spain,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.5269,0.2182,0.2549,11,10,1,0,1,2,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-06,Portugal,Switzerland,FIFA World Cup,6.0,1.0,Victoria,Victoria,1,0.297,0.1987,0.5043,9,9,0,6,1,3,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-09,Croatia,Brazil,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.5988,0.1788,0.2224,9,12,-3,0,1,3,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-09,Netherlands,Argentina,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.2612,0.3209,0.4179,13,12,1,4,4,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-10,Morocco,Portugal,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.4248,0.218,0.3572,11,12,-1,1,0,1,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-10,England,France,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.454,0.2304,0.3156,11,9,2,2,3,5,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-13,Argentina,Croatia,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.3216,0.2587,0.4197,10,7,3,2,1,2,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-14,France,Morocco,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1915,0.2278,0.5808,12,11,1,3,2,0,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-17,Croatia,Morocco,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.403,0.222,0.3749,6,10,-4,0,2,0,1,World Cup,2022,12,Prueba,Gradient Boosting
2022-12-18,Argentina,France,FIFA World Cup,3.0,3.0,Empate,Victoria,0,0.2668,0.1987,0.5345,13,12,1,5,2,3,1,World Cup,2022,12,Prueba,Gradient Boosting
2026-06-11,Mexico,South Africa,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1562,0.2194,0.6244,11,5,6,2,1,1,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-11,South Korea,Czech Republic,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.414,0.2427,0.3433,9,11,-2,1,1,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-12,Canada,Bosnia and Herzegovina,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1607,0.1926,0.6467,9,5,4,0,0,0,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-12,United States,Paraguay,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.2192,0.2107,0.5701,6,9,-3,5,2,2,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-13,Qatar,Switzerland,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3662,0.1876,0.4462,2,6,-4,1,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-13,Brazil,Morocco,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2933,0.1924,0.5142,10,11,-1,2,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-13,Haiti,Scotland,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4247,0.2,0.3753,7,9,-2,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-13,Australia,Turkey,FIFA World Cup,2.0,0.0,Victoria,Derrota,0,0.6379,0.1416,0.2205,7,13,-6,0,0,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-14,Sweden,Tunisia,FIFA World Cup,5.0,1.0,Victoria,Victoria,1,0.3033,0.2042,0.4924,8,5,3,2,1,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-14,Netherlands,Japan,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.2721,0.2337,0.4942,10,15,-5,2,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-14,Germany,Curaçao,FIFA World Cup,7.0,1.0,Victoria,Victoria,1,0.153,0.1319,0.7151,15,4,11,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-14,Ivory Coast,Ecuador,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2725,0.2312,0.4963,12,11,1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-15,Saudi Arabia,Uruguay,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.3982,0.256,0.3458,4,6,-2,1,1,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-15,Spain,Cape Verde,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1754,0.1994,0.6252,9,5,4,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-15,Belgium,Egypt,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4466,0.1996,0.3538,13,8,5,1,0,3,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-15,Iran,New Zealand,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.0916,0.1318,0.7765,10,3,7,1,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-16,France,Senegal,FIFA World Cup,3.0,1.0,Victoria,Derrota,0,0.4509,0.2081,0.341,12,7,5,0,0,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-16,Iraq,Norway,FIFA World Cup,1.0,4.0,Derrota,Victoria,0,0.3813,0.2304,0.3882,7,8,-1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-16,Argentina,Algeria,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.0745,0.1326,0.7929,15,10,5,1,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-16,Austria,Jordan,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.1486,0.0988,0.7526,13,2,11,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-17,Uzbekistan,Colombia,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.4342,0.2183,0.3475,5,9,-4,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-17,Portugal,DR Congo,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2303,0.2049,0.5648,13,7,6,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-17,Ghana,Panama,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.414,0.1772,0.4087,1,8,-7,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-17,England,Croatia,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.2343,0.2441,0.5216,10,9,1,6,1,3,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-18,Czech Republic,South Africa,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3343,0.1331,0.5326,8,5,3,0,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-18,Mexico,South Korea,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1572,0.2345,0.6083,13,9,4,5,3,2,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-18,Switzerland,Bosnia and Herzegovina,FIFA World Cup,4.0,1.0,Victoria,Derrota,0,0.4104,0.2049,0.3847,6,5,1,0,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-18,Canada,Qatar,FIFA World Cup,6.0,0.0,Victoria,Victoria,1,0.1165,0.1533,0.7301,7,3,4,1,0,0,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-19,Turkey,Paraguay,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2896,0.2443,0.4661,12,9,3,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-19,Scotland,Morocco,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4682,0.2442,0.2876,9,11,-2,0,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-19,Brazil,Haiti,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.16,0.1288,0.7111,10,4,6,3,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-19,United States,Australia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.306,0.2194,0.4746,6,10,-4,2,1,1,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-20,Ecuador,Curaçao,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1652,0.1179,0.7169,8,3,5,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-20,Germany,Ivory Coast,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2993,0.1663,0.5344,15,12,3,0,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-20,Tunisia,Japan,FIFA World Cup,0.0,4.0,Derrota,Derrota,1,0.694,0.1791,0.1269,4,13,-9,1,0,4,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-20,Netherlands,Sweden,FIFA World Cup,5.0,1.0,Victoria,Victoria,1,0.318,0.2605,0.4215,8,10,-2,4,4,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-21,Belgium,Iran,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.353,0.1751,0.4719,11,10,1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-21,New Zealand,Egypt,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.6641,0.1883,0.1476,4,8,-4,0,1,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-21,Spain,Saudi Arabia,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.202,0.1963,0.6017,9,5,4,3,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-21,Uruguay,Cape Verde,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.2827,0.254,0.4633,4,5,-1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-22,France,Iraq,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2431,0.1873,0.5696,12,7,5,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-22,Norway,Senegal,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.4355,0.2126,0.3519,8,7,1,0,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-22,Argentina,Austria,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1189,0.1299,0.7513,15,13,2,1,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-22,Jordan,Algeria,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.4449,0.2716,0.2834,2,10,-8,0,1,1,1,World Cup,2026,6,Prueba,Gradient Boosting
